0,-0.0031589651480317116,0
50,-0.0019179894588887691,0.0707106739282608
100,0.01911843568086624,0.10000000149011612
150,0.06704045832157135,0.0707106813788414
200,0.08437314629554749,5.135801117717165e-08
250,0.05920945852994919,-0.07071065157651901
300,-0.001467247260734439,-0.10000000149011612
350,-0.06580978631973267,-0.07071070373058319
400,-0.09065414220094681,-4.7683716530855236e-08
450,-0.06353436410427094,0.07071063667535782
500,-0.0028725024312734604,0.10000000149011612
550,0.06352372467517853,0.07071074843406677
600,0.09198562055826187,8.171662813083458e-08
650,0.0642896518111229,-0.07071060687303543
700,0.000558663799893111,-0.10000000149011612
750,-0.06612057238817215,-0.07071077078580856
800,-0.08448215574026108,-9.536743306171047e-08
850,-0.06505309790372849,0.07071063667535782
900,-0.0004380990285426378,0.10000000149011612
950,0.060868971049785614,0.07071074843406677
1000,0.08581820875406265,1.838257048802916e-07
1050,0.06040949746966362,-0.07071054726839066
1100,-0.002065305132418871,-0.10000000149011612
1150,-0.060402948409318924,-0.07071077078580856
1200,-0.08782199770212173,-9.536743306171047e-08
1250,-0.06711622327566147,0.07071063667535782
1300,-0.0037474031560122967,0.10000000149011612
1350,0.059303391724824905,0.07071081548929214
1400,0.08776003867387772,1.838257048802916e-07
1450,0.06044986844062805,-0.07071060687303543
1500,0.004099033772945404,-0.10000000149011612
1550,-0.06234732270240784,-0.07071083784103394
1600,-0.09102660417556763,-1.9073486612342094e-07
1650,-0.06492429226636887,0.07071056962013245
1700,0.0002983568119816482,0.10000000149011612
1750,0.06118385121226311,0.07071087509393692
1800,0.08725301176309586,2.666094758296822e-07
1850,0.06152086704969406,-0.07071054726839066
1900,0.0006671651499345899,-0.10000000149011612
1950,-0.06310301274061203,-0.07071090489625931
2000,-0.08688934892416,-2.8610230629055877e-07
2050,-0.060138456523418427,0.07071050256490707
2100,0.002213567728176713,0.10000000149011612
2150,0.06098778173327446,0.07071081548929214
2200,0.08615806698799133,3.6494299138212227e-07
2250,0.06374373286962509,-0.07071060687303543
2300,0.0006254962063394487,-0.10000000149011612
2350,-0.05879749730229378,-0.07071097195148468
2400,-0.0885043516755104,-1.9073486612342094e-07
2450,-0.06494185328483582,0.0707104355096817
2500,-0.004840070381760597,0.10000000149011612
2550,0.059654075652360916,0.07071087509393692
2600,0.08939046412706375,4.477270465486072e-07
2650,0.06119968369603157,-0.07071054726839066
2700,-0.0008504851721227169,-0.10000000149011612
2750,-0.06329751014709473,-0.07071103900671005
2800,-0.08845462650060654,-2.8610230629055877e-07
2850,-0.06502572447061539,0.07071036100387573
2900,-0.0015704050892964005,0.10000000149011612
2950,0.06236735358834267,0.07071094959974289
3000,0.08798850327730179,5.498368409462273e-07
3050,0.06506118178367615,-0.07071049511432648
3100,0.0028569891583174467,-0.10000000149011612
3150,-0.06095137819647789,-0.07071083784103394
3200,-0.09141426533460617,-3.814697322468419e-07
3250,-0.06368941068649292,0.07071029394865036
3300,0.0009154854924418032,0.10000001639127731
3350,0.06039438024163246,0.07071101665496826
3400,0.08627934753894806,2.666094758296822e-07
3450,0.06494508683681488,-0.07071041315793991
3500,0.0039046434685587883,-0.10000000149011612
3550,-0.0602925680577755,-0.07071090489625931
3600,-0.08842729032039642,-4.76837158203125e-07
3650,-0.06439312547445297,0.07071050256490707
3700,0.0016154793556779623,0.10000000149011612
3750,0.06115102395415306,0.07071109861135483
3800,0.08964648097753525,3.6494299138212227e-07
3850,0.06282899528741837,-0.07071035355329514
3900,-0.0004527266719378531,-0.10000000149011612
3950,-0.06303050369024277,-0.07071097195148468
4000,-0.09128651022911072,-5.722046125811175e-07
4050,-0.06347594410181046,0.0707104355096817
4100,-0.0022654819767922163,0.10000000149011612
4150,0.059533312916755676,0.07071087509393692
4200,0.0872654840350151,8.13740371086169e-07
4250,0.062245260924100876,-0.07071027904748917
4300,0.0013876351295039058,-0.10000000149011612
4350,-0.06142044439911842,-0.07071130722761154
4400,-0.08716674149036407,-6.675720101156912e-07
4450,-0.06243652105331421,0.07071036100387573
4500,-0.0016542929224669933,0.10000000149011612
4550,0.05971755087375641,0.07071121782064438
4600,0.0886346772313118,5.498368409462273e-07
4650,0.0641552060842514,-0.07071049511432648
4700,0.004020871594548225,-0.10000000149011612
4750,-0.06119634211063385,-0.07071110606193542
4800,-0.08575412631034851,-3.814697322468419e-07
4850,-0.06530940532684326,0.07071002572774887
4900,-0.002420585136860609,0.10000000149011612
4950,0.06403989344835281,0.07071101665496826
